employee_id,month,active_days,logins,docs_created,docs_opened,docs_edited,searches,emails_filed,mobile_sessions,avg_search_latency_ms
VL-1111,2025-11,11,15,17,154,22,70,66,0,770
VL-1111,2025-12,7,12,15,108,21,47,21,2,605
VL-1111,2026-01,9,17,17,85,20,35,75,2,556
VL-1111,2026-02,8,11,16,121,20,48,43,0,515
VL-1111,2026-03,12,19,18,166,29,36,47,7,1510
VL-1111,2026-04,9,11,12,85,19,54,34,1,574
VL-1111,2026-05,6,9,11,83,14,33,33,0,598
VL-1111,2026-06,11,17,11,112,16,54,56,8,555
VL-1111,2026-07,12,15,17,137,30,42,67,7,601
VL-1111,2026-08,8,14,12,71,15,47,39,1,596
VL-1112,2025-09,1,1,1,8,1,3,8,0,489
VL-1112,2025-10,1,1,1,14,1,5,5,0,518
VL-1112,2025-11,2,3,4,26,5,8,16,0,562
VL-1112,2025-12,1,1,1,12,1,5,5,0,531
VL-1112,2026-01,1,1,1,10,1,4,6,0,417
VL-1112,2026-02,2,2,2,19,3,12,16,0,460
VL-1112,2026-03,1,1,1,13,1,6,8,0,1331
VL-1112,2026-04,2,3,3,19,4,6,13,1,505
VL-1112,2026-05,1,1,1,8,1,4,6,0,428
VL-1112,2026-06,3,4,2,27,2,9,21,0,503
VL-1112,2026-07,1,1,2,14,2,3,4,0,407
VL-1112,2026-08,1,1,0,8,0,4,3,0,441
VL-1113,2026-02,5,9,13,70,17,22,26,3,436
VL-1113,2026-03,7,11,9,80,11,29,44,5,1417
VL-1113,2026-04,7,12,21,106,34,32,26,3,551
VL-1113,2026-05,6,8,16,90,30,39,39,4,579
VL-1113,2026-06,6,8,7,74,8,39,36,3,523
VL-1113,2026-07,7,8,15,90,24,28,34,4,428
VL-1113,2026-08,7,12,7,75,8,33,61,0,414
VL-1114,2024-03,4,6,6,47,10,13,19,3,445
VL-1114,2024-04,13,22,29,145,51,42,106,0,481
VL-1114,2024-05,11,21,13,127,21,49,48,1,508
VL-1114,2024-06,10,14,23,154,28,66,84,7,445
VL-1114,2024-07,12,15,19,146,28,64,54,7,462
VL-1114,2024-08,3,3,2,25,3,11,10,0,441
VL-1114,2024-09,10,15,15,143,25,68,86,6,438
VL-1114,2024-10,8,11,10,113,14,41,34,4,491
VL-1114,2024-11,17,28,32,184,40,88,137,9,454
VL-1114,2024-12,9,10,23,134,44,44,32,2,474
VL-1114,2025-01,11,14,18,165,26,70,77,3,430
VL-1114,2025-02,11,13,29,163,43,54,97,4,425
VL-1114,2025-03,12,17,18,138,24,57,51,4,505
VL-1114,2025-04,4,7,7,57,10,12,20,1,441
VL-1114,2025-05,11,14,14,93,26,54,52,2,414
VL-1114,2025-06,7,9,9,69,11,36,24,2,533
VL-1114,2025-07,10,18,19,104,35,67,71,2,571
VL-1114,2025-08,4,7,8,57,15,19,15,2,552
VL-1114,2025-09,6,9,6,63,8,37,31,0,493
VL-1114,2025-10,9,13,20,107,36,41,71,1,528
VL-1114,2025-11,6,9,6,63,7,37,22,1,619
VL-1114,2025-12,11,16,24,122,43,67,88,2,491
VL-1114,2026-01,8,14,11,100,18,43,27,5,568
VL-1114,2026-02,8,15,7,79,13,34,24,2,457
VL-1114,2026-03,8,11,17,82,22,38,49,5,1366
VL-1114,2026-04,9,12,11,97,16,44,73,6,522
VL-1114,2026-05,3,5,5,39,7,14,13,2,471
VL-1114,2026-06,6,10,14,73,22,20,29,0,461
VL-1114,2026-07,10,14,14,91,22,41,39,2,481
VL-1114,2026-08,10,13,16,126,21,35,54,4,375
VL-1115,2024-03,9,11,24,132,35,58,41,5,536
VL-1115,2024-04,8,12,8,96,15,28,60,4,484
VL-1115,2024-05,14,17,37,213,63,87,94,8,447
VL-1115,2024-06,6,11,11,54,20,24,50,4,569
VL-1115,2024-07,7,11,14,71,23,42,44,4,438
VL-1115,2024-08,9,17,13,120,21,27,55,0,440
VL-1115,2024-09,8,13,23,121,37,44,50,2,485
VL-1115,2024-10,12,21,17,142,24,70,45,9,462
VL-1115,2024-11,8,12,14,83,24,36,38,0,467
VL-1115,2024-12,2,3,2,23,2,8,10,0,464
VL-1115,2025-01,6,10,9,55,17,34,23,4,543
VL-1115,2025-02,8,11,14,93,21,37,38,5,452
VL-1115,2025-03,6,9,12,85,20,29,41,1,482
VL-1115,2025-04,10,14,19,126,27,37,44,6,529
VL-1115,2025-05,9,10,15,108,24,51,78,0,438
VL-1115,2025-06,10,12,20,138,34,65,60,6,554
VL-1115,2025-07,9,11,19,110,28,34,42,2,416
VL-1115,2025-08,12,18,24,120,32,55,50,5,475
VL-1115,2025-09,9,14,13,134,22,35,60,6,522
VL-1115,2025-10,7,10,13,80,21,31,45,5,445
VL-1115,2025-11,14,17,39,205,70,69,84,5,648
VL-1115,2025-12,9,12,11,95,17,60,37,5,464
VL-1115,2026-01,12,20,10,110,13,60,60,3,613
VL-1115,2026-02,7,12,7,74,12,22,61,1,492
VL-1115,2026-03,9,11,12,96,16,46,32,3,1353
VL-1115,2026-04,12,16,18,174,27,70,90,1,529
VL-1115,2026-05,7,9,14,102,23,37,49,0,416
VL-1115,2026-06,7,13,11,85,15,44,37,2,421
VL-1115,2026-07,10,17,13,121,23,55,70,5,472
VL-1115,2026-08,14,27,39,199,50,78,45,7,481
VL-1223,2026-02,7,11,22,138,30,34,122,1,667
VL-1223,2026-03,9,10,18,136,21,51,134,0,1464
VL-1223,2026-04,11,18,22,144,42,81,108,1,582
VL-1223,2026-05,7,8,15,138,21,46,111,0,589
VL-1223,2026-06,9,11,23,165,42,54,154,1,518
VL-1223,2026-07,11,18,15,141,29,84,161,2,585
VL-1223,2026-08,9,11,15,169,20,45,152,1,671
VL-1008,2024-03,8,15,10,117,12,34,70,3,451
VL-1008,2024-04,4,6,7,61,13,19,16,2,474
VL-1008,2024-05,9,12,10,110,12,54,62,3,572
VL-1008,2024-06,8,11,13,77,25,24,55,5,427
VL-1008,2024-07,4,7,4,36,5,12,35,2,474
VL-1008,2024-08,5,9,8,48,9,31,42,0,487
VL-1008,2024-09,6,9,13,73,17,37,49,2,458
VL-1008,2024-10,7,9,13,101,24,44,39,3,506
VL-1008,2024-11,9,17,23,135,43,60,79,1,481
VL-1008,2024-12,5,8,7,56,10,21,43,0,489
VL-1008,2025-01,5,8,14,74,25,31,19,0,454
VL-1008,2025-02,6,8,10,70,18,33,43,1,490
VL-1008,2025-03,3,4,3,29,5,9,25,0,514
VL-1008,2025-04,3,4,7,41,9,11,15,1,445
VL-1008,2025-05,7,13,14,88,20,45,54,1,537
VL-1008,2025-06,8,10,15,87,21,30,51,5,498
VL-1008,2025-07,7,10,16,90,19,21,31,1,551
VL-1008,2025-08,6,7,8,75,14,21,36,1,466
VL-1008,2025-09,7,11,14,104,26,44,31,1,490
VL-1008,2025-10,7,13,16,106,20,21,33,1,409
VL-1008,2025-11,4,5,6,33,7,15,31,0,588
VL-1008,2025-12,6,7,10,64,12,24,32,3,438
VL-1008,2026-01,8,11,15,120,21,33,43,4,485
VL-1008,2026-02,4,5,9,53,17,14,33,0,563
VL-1008,2026-03,3,5,5,31,9,16,23,1,1350
VL-1008,2026-04,6,11,6,63,10,23,27,3,482
VL-1008,2026-05,6,10,11,78,17,33,27,4,528
VL-1008,2026-06,8,11,11,86,17,52,61,0,370
VL-1008,2026-07,6,8,13,68,22,39,42,2,459
VL-1008,2026-08,4,6,4,44,7,14,32,2,470
VL-1116,2024-03,7,11,12,101,16,25,39,1,470
VL-1116,2024-04,10,14,8,96,11,39,65,6,486
VL-1116,2024-05,6,9,16,79,31,18,52,2,497
VL-1116,2024-06,6,8,12,85,17,28,49,0,472
VL-1116,2024-07,6,7,12,73,22,41,33,3,477
VL-1116,2024-08,5,7,12,61,22,29,22,1,465
VL-1116,2024-09,6,11,12,65,20,27,50,0,455
VL-1116,2024-10,8,10,21,110,32,45,50,5,497
VL-1116,2024-11,9,17,17,119,31,47,68,4,510
VL-1116,2024-12,6,11,7,64,13,30,24,3,420
VL-1116,2025-01,5,8,9,46,11,16,36,1,471
VL-1116,2025-02,6,11,12,79,16,18,38,0,447
VL-1116,2025-03,9,17,14,97,25,42,54,5,564
VL-1116,2025-04,6,8,7,51,9,40,22,3,529
VL-1116,2025-05,8,14,15,100,29,48,57,3,463
VL-1116,2025-06,9,13,26,131,50,61,71,0,446
VL-1116,2025-07,6,9,15,81,20,36,50,1,480
VL-1116,2025-08,4,4,8,43,10,16,34,2,509
VL-1116,2025-09,8,11,17,98,28,32,37,1,387
VL-1116,2025-10,6,7,9,74,15,27,19,1,475
VL-1116,2025-11,5,9,11,71,15,23,27,3,584
VL-1116,2025-12,4,7,8,45,15,24,27,2,473
VL-1116,2026-01,5,8,7,69,12,22,33,0,386
VL-1116,2026-02,9,17,12,137,22,28,31,7,470
VL-1116,2026-03,8,11,12,108,20,38,38,2,1373
VL-1116,2026-04,8,12,13,105,23,41,67,4,466
VL-1116,2026-05,7,11,6,67,8,26,30,2,471
VL-1116,2026-06,4,7,7,58,13,16,18,1,445
VL-1116,2026-07,7,11,9,87,10,31,27,1,568
VL-1116,2026-08,4,6,4,39,6,25,15,0,530
VL-1117,2024-03,2,2,2,19,3,9,7,0,475
VL-1117,2024-04,2,3,2,17,2,6,7,0,493
VL-1117,2024-05,2,3,2,17,3,6,12,1,456
VL-1117,2024-06,1,1,1,10,1,4,3,0,581
VL-1117,2024-07,2,2,3,17,5,7,12,0,509
VL-1117,2024-08,0,0,0,0,0,0,0,0,
VL-1117,2024-09,1,1,2,14,2,6,3,0,527
VL-1117,2024-10,1,1,1,10,1,6,4,0,509
VL-1117,2024-11,1,1,2,15,3,4,5,0,447
VL-1117,2024-12,2,3,3,17,5,7,8,0,437
VL-1117,2025-01,0,0,0,0,0,0,0,0,
VL-1117,2025-02,1,1,1,12,1,3,4,0,542
VL-1117,2025-03,1,1,1,8,1,3,4,0,502
VL-1117,2025-04,1,1,1,8,1,5,4,0,455
VL-1117,2025-05,2,3,3,28,3,6,15,0,450
VL-1117,2025-06,1,1,2,14,2,4,8,0,457
VL-1117,2025-07,1,1,1,14,1,5,8,0,531
VL-1117,2025-08,1,1,1,13,1,3,8,0,428
VL-1117,2025-09,3,5,7,39,9,16,10,0,477
VL-1117,2025-10,1,1,0,10,0,4,8,0,446
VL-1117,2025-11,3,4,6,36,11,16,20,1,592
VL-1117,2025-12,1,1,1,9,1,3,4,0,450
VL-1117,2026-01,1,1,2,13,2,5,7,0,458
VL-1117,2026-02,1,1,1,10,1,4,3,0,496
VL-1117,2026-03,1,1,1,11,1,3,7,0,1342
VL-1117,2026-04,2,2,5,29,9,6,7,0,485
VL-1117,2026-05,1,1,1,11,1,3,7,0,383
VL-1117,2026-06,2,2,5,29,8,7,7,0,496
VL-1117,2026-07,1,1,1,11,1,5,5,0,498
VL-1117,2026-08,1,1,1,12,1,6,7,0,496
VL-1118,2026-01,2,2,3,29,5,8,10,0,493
VL-1118,2026-02,1,1,1,11,1,3,6,0,449
VL-1118,2026-03,1,1,1,8,1,3,7,0,1442
VL-1118,2026-04,1,1,2,10,3,4,4,0,494
VL-1118,2026-05,1,1,1,9,1,6,5,0,385
VL-1118,2026-06,2,3,3,30,5,10,17,0,453
VL-1118,2026-07,0,0,0,0,0,0,0,0,
VL-1118,2026-08,1,1,1,14,1,6,8,0,449
VL-1119,2026-01,0,0,0,0,0,0,0,0,
VL-1119,2026-02,1,1,1,10,1,6,6,0,565
VL-1119,2026-03,2,2,4,25,5,10,9,0,1305
VL-1119,2026-04,1,1,1,15,1,6,6,0,478
VL-1119,2026-05,1,1,1,10,1,3,8,0,440
VL-1119,2026-06,1,1,1,11,1,6,4,0,492
VL-1119,2026-07,1,1,2,12,2,6,4,0,462
VL-1119,2026-08,1,1,0,10,0,3,5,0,512
VL-1120,2024-03,1,1,1,14,1,4,4,0,511
VL-1120,2024-04,2,2,2,23,3,6,17,0,448
VL-1120,2024-05,1,1,1,11,1,3,8,0,529
VL-1120,2024-06,1,1,1,11,1,6,7,0,472
VL-1120,2024-07,0,0,0,0,0,0,0,0,
VL-1120,2024-08,0,0,0,0,0,0,0,0,
VL-1120,2024-09,0,0,0,0,0,0,0,0,
VL-1120,2024-10,2,2,3,20,3,12,6,1,510
VL-1120,2024-11,1,1,1,12,1,6,5,0,521
VL-1120,2024-12,1,1,1,11,1,3,8,0,435
VL-1120,2025-01,1,1,1,11,1,6,8,0,529
VL-1120,2025-02,1,1,1,12,1,4,8,0,560
VL-1120,2025-03,0,0,0,0,0,0,0,0,
VL-1120,2025-04,2,2,3,17,4,12,17,1,448
VL-1120,2025-05,1,1,1,12,1,5,3,0,472
VL-1120,2025-06,1,1,1,14,1,4,6,0,505
VL-1120,2025-07,1,1,0,8,0,4,4,0,432
VL-1120,2025-08,1,1,2,13,3,3,8,0,429
VL-1120,2025-09,1,1,2,13,3,5,6,0,475
VL-1120,2025-10,1,1,2,14,2,4,5,0,486
VL-1120,2025-11,1,1,2,13,2,6,6,0,582
VL-1120,2025-12,2,3,3,31,5,6,8,0,519
VL-1120,2026-01,1,1,2,13,3,5,5,0,479
VL-1120,2026-02,1,1,1,10,1,6,5,0,526
VL-1120,2026-03,1,1,1,9,1,5,4,0,1404
VL-1120,2026-04,1,1,1,11,1,5,8,0,494
VL-1120,2026-05,1,1,0,8,0,6,7,0,446
VL-1120,2026-06,0,0,0,0,0,0,0,0,
VL-1120,2026-07,1,1,0,10,0,4,5,0,450
VL-1120,2026-08,1,1,2,12,2,3,8,0,439
VL-1121,2026-06,0,0,0,0,0,0,0,0,
VL-1121,2026-07,2,3,4,26,6,12,8,0,476
VL-1121,2026-08,0,0,0,0,0,0,0,0,
VL-1122,2024-03,8,12,16,90,30,53,28,2,514
VL-1122,2024-04,7,9,14,89,26,31,55,0,462
VL-1122,2024-05,7,13,11,88,20,23,22,2,487
VL-1122,2024-06,8,15,8,90,12,53,61,0,456
VL-1122,2024-07,5,8,5,42,7,19,34,1,534
VL-1122,2024-08,5,7,7,58,11,23,20,3,526
VL-1122,2024-09,9,16,16,116,29,56,43,6,445
VL-1122,2024-10,7,13,7,59,10,34,53,4,427
VL-1122,2024-11,8,12,13,85,16,51,41,3,463
VL-1122,2024-12,5,6,12,61,18,17,41,1,438
VL-1122,2025-01,6,10,6,58,10,31,53,3,458
VL-1122,2025-02,6,8,11,61,21,37,31,0,487
VL-1122,2025-03,8,12,24,115,47,31,29,3,469
VL-1122,2025-04,6,10,11,57,17,32,51,1,414
VL-1122,2025-05,7,11,10,103,17,48,25,1,469
VL-1122,2025-06,11,14,17,149,30,60,93,4,482
VL-1122,2025-07,7,13,15,77,26,35,49,0,444
VL-1122,2025-08,6,11,8,75,12,39,30,1,491
VL-1122,2025-09,6,10,11,76,16,29,27,4,398
VL-1122,2025-10,7,9,11,99,14,28,41,1,492
VL-1122,2025-11,6,11,9,83,15,22,21,4,606
VL-1122,2025-12,5,9,15,77,25,24,31,3,403
VL-1122,2026-01,7,11,13,79,23,28,41,3,461
VL-1122,2026-02,8,14,9,74,12,52,65,2,433
VL-1122,2026-03,8,15,9,71,11,45,56,3,1384
VL-1122,2026-04,5,8,8,50,13,23,26,3,475
VL-1122,2026-05,8,15,11,80,18,35,64,4,513
VL-1122,2026-06,8,15,14,94,25,48,66,0,505
VL-1122,2026-07,4,5,8,46,15,17,28,1,418
VL-1122,2026-08,4,7,7,42,10,13,18,3,434
VL-1123,2025-03,1,1,1,9,1,3,8,0,404
VL-1123,2025-04,1,1,1,9,1,3,3,0,396
VL-1123,2025-05,1,1,1,14,1,3,6,0,436
VL-1123,2025-06,1,1,1,10,1,3,8,0,488
VL-1123,2025-07,1,1,1,9,1,5,7,0,456
VL-1123,2025-08,1,1,1,12,1,5,8,0,486
VL-1123,2025-09,2,2,1,17,1,13,11,0,484
VL-1123,2025-10,2,3,2,16,2,10,15,0,558
VL-1123,2025-11,1,1,2,11,3,3,8,0,604
VL-1123,2025-12,0,0,0,0,0,0,0,0,
VL-1123,2026-01,1,1,1,13,1,3,4,0,478
VL-1123,2026-02,2,2,3,22,4,8,17,0,427
VL-1123,2026-03,1,1,2,15,3,3,7,0,1443
VL-1123,2026-04,2,3,4,31,5,13,10,0,423
VL-1123,2026-05,0,0,0,0,0,0,0,0,
VL-1123,2026-06,1,1,1,12,1,6,7,0,522
VL-1123,2026-07,1,1,1,13,1,4,5,0,439
VL-1123,2026-08,0,0,0,0,0,0,0,0,
VL-1124,2024-03,1,1,1,13,1,3,3,0,479
VL-1124,2024-04,1,1,1,11,1,5,7,0,430
VL-1124,2024-05,1,1,1,13,1,3,6,0,527
VL-1124,2024-06,1,1,2,14,2,3,5,0,483
VL-1124,2024-07,1,1,1,13,1,3,4,0,404
VL-1124,2024-08,1,1,1,13,1,6,4,0,401
VL-1124,2024-09,1,1,2,10,3,4,4,0,473
VL-1124,2024-10,0,0,0,0,0,0,0,0,
VL-1124,2024-11,2,2,2,16,3,10,9,1,460
VL-1124,2024-12,2,2,3,20,4,9,10,0,481
VL-1124,2025-01,2,2,4,25,7,11,13,0,515
VL-1124,2025-02,0,0,0,0,0,0,0,0,
VL-1124,2025-03,1,1,3,15,5,6,3,0,523
VL-1124,2025-04,1,1,1,13,1,3,5,0,495
VL-1124,2025-05,1,1,1,15,1,6,4,0,431
VL-1124,2025-06,2,3,4,23,5,13,6,0,470
VL-1124,2025-07,1,1,1,14,1,4,6,0,476
VL-1124,2025-08,1,1,1,11,1,4,6,0,447
VL-1124,2025-09,0,0,0,0,0,0,0,0,
VL-1124,2025-10,1,1,1,12,1,5,4,0,447
VL-1124,2025-11,2,3,4,29,6,7,12,1,606
VL-1124,2025-12,1,1,2,15,2,6,8,0,475
VL-1124,2026-01,1,1,2,13,3,6,4,0,523
VL-1124,2026-02,1,1,1,15,1,5,6,0,448
VL-1124,2026-03,2,3,3,24,5,13,11,1,1409
VL-1124,2026-04,3,4,3,30,5,20,10,2,426
VL-1124,2026-05,1,1,1,12,1,5,3,0,543
VL-1124,2026-06,1,1,1,12,1,4,5,0,484
VL-1124,2026-07,1,1,1,13,1,3,4,0,546
VL-1124,2026-08,0,0,0,0,0,0,0,0,
VL-1125,2024-03,6,11,16,81,31,18,35,4,465
VL-1125,2024-04,4,5,6,51,7,20,16,1,450
VL-1125,2024-05,6,7,6,71,10,20,52,4,462
VL-1125,2024-06,8,11,18,116,25,34,60,1,525
VL-1125,2024-07,9,14,26,128,43,43,41,1,497
VL-1125,2024-08,6,8,8,61,9,20,41,2,447
VL-1125,2024-09,7,13,11,104,13,29,41,2,499
VL-1125,2024-10,6,8,13,70,19,38,41,4,456
VL-1125,2024-11,5,9,4,48,7,28,37,1,446
VL-1125,2024-12,4,7,7,50,10,16,23,2,533
VL-1125,2025-01,6,10,11,91,20,23,45,0,468
VL-1125,2025-02,9,17,14,114,16,31,44,3,482
VL-1125,2025-03,7,9,8,69,12,48,35,1,430
VL-1125,2025-04,6,8,5,50,7,34,41,3,491
VL-1125,2025-05,6,8,12,90,21,28,45,3,495
VL-1125,2025-06,9,16,22,113,37,38,27,4,432
VL-1125,2025-07,5,7,9,54,13,34,18,3,512
VL-1125,2025-08,8,10,15,83,21,40,50,5,478
VL-1125,2025-09,8,12,18,93,21,35,55,2,511
VL-1125,2025-10,8,15,13,71,20,24,54,5,490
VL-1125,2025-11,7,12,11,84,15,21,35,2,545
VL-1125,2025-12,6,10,14,84,21,19,28,1,467
VL-1125,2026-01,7,11,12,81,20,41,42,0,430
VL-1125,2026-02,9,17,10,80,14,43,60,3,485
VL-1125,2026-03,7,11,13,78,22,46,22,1,1305
VL-1125,2026-04,9,12,21,105,29,45,42,5,464
VL-1125,2026-05,5,9,7,51,10,16,34,0,428
VL-1125,2026-06,7,13,9,98,17,37,58,0,472
VL-1125,2026-07,6,7,10,66,15,32,33,0,506
VL-1125,2026-08,8,10,12,106,15,35,24,3,402
VL-1126,2024-03,1,1,1,14,1,5,3,0,427
VL-1126,2024-04,2,3,2,18,3,12,13,0,432
VL-1126,2024-05,3,3,5,39,9,12,18,0,502
VL-1126,2024-06,2,3,2,19,2,8,8,1,552
VL-1126,2024-07,1,1,1,12,1,4,3,0,423
VL-1126,2024-08,1,1,1,8,1,3,5,0,431
VL-1126,2024-09,1,1,1,11,1,5,6,0,502
VL-1126,2024-10,1,1,2,12,3,3,7,0,475
VL-1126,2024-11,2,3,3,28,3,11,6,0,406
VL-1126,2024-12,0,0,0,0,0,0,0,0,
VL-1126,2025-01,2,3,4,24,7,12,11,1,536
VL-1126,2025-02,1,1,1,15,1,3,4,0,459
VL-1126,2025-03,1,1,2,11,3,6,5,0,449
VL-1126,2025-04,1,1,0,8,0,3,7,0,578
VL-1126,2025-05,1,1,0,8,0,3,5,0,425
VL-1126,2025-06,1,1,1,13,1,4,6,0,531
VL-1126,2025-07,0,0,0,0,0,0,0,0,
VL-1126,2025-08,2,3,5,30,9,8,8,0,481
VL-1126,2025-09,3,4,6,39,9,15,10,1,504
VL-1126,2025-10,2,3,5,26,8,10,9,1,472
VL-1126,2025-11,1,1,1,9,1,4,3,0,617
VL-1126,2025-12,1,1,1,13,1,4,3,0,477
VL-1126,2026-01,1,1,1,8,1,5,3,0,480
VL-1126,2026-02,2,2,3,25,4,12,13,0,453
VL-1126,2026-03,2,3,4,21,7,7,14,0,1322
VL-1126,2026-04,2,3,2,30,2,6,8,0,417
VL-1126,2026-05,1,1,1,10,1,6,8,0,448
VL-1126,2026-06,1,1,1,9,1,4,6,0,571
VL-1126,2026-07,0,0,0,0,0,0,0,0,
VL-1126,2026-08,1,1,1,13,1,3,7,0,459
VL-1161,2026-05,5,9,29,121,56,47,50,2,523
VL-1161,2026-06,7,8,66,220,97,76,49,1,397
VL-1161,2026-07,7,8,42,183,83,83,39,0,446
VL-1161,2026-08,3,4,21,71,25,20,42,0,424
VL-1162,2025-01,6,8,46,176,76,71,71,0,454
VL-1162,2025-02,9,12,73,284,121,98,72,3,505
VL-1162,2025-03,6,7,45,147,88,74,44,2,483
VL-1162,2025-04,7,13,67,204,95,53,62,1,474
VL-1162,2025-05,9,15,82,286,126,56,119,3,445
VL-1162,2025-06,6,8,25,106,30,74,71,1,411
VL-1162,2025-07,6,8,52,155,70,35,80,0,511
VL-1162,2025-08,4,4,20,77,36,27,34,0,586
VL-1162,2025-09,8,12,81,238,156,84,105,1,520
VL-1162,2025-10,9,11,54,177,107,90,99,3,520
VL-1162,2025-11,8,11,59,192,100,80,68,1,633
VL-1162,2025-12,6,8,25,126,44,51,80,1,500
VL-1162,2026-01,5,9,22,118,33,62,41,0,446
VL-1162,2026-02,6,9,33,177,44,45,86,2,432
VL-1162,2026-03,7,9,35,135,51,85,95,1,1333
VL-1162,2026-04,8,13,70,239,128,98,44,1,425
VL-1162,2026-05,6,8,34,185,46,48,51,0,497
VL-1162,2026-06,8,15,25,148,43,69,108,0,550
VL-1162,2026-07,6,8,46,177,84,63,58,2,465
VL-1162,2026-08,5,7,25,143,34,47,28,1,498
VL-1163,2024-03,16,23,126,410,250,171,168,5,476
VL-1163,2024-04,13,21,80,235,117,140,90,0,528
VL-1163,2024-05,13,17,72,399,136,123,69,6,538
VL-1163,2024-06,9,13,51,252,72,82,114,4,545
VL-1163,2024-07,13,16,82,368,152,149,86,5,578
VL-1163,2024-08,8,10,34,206,61,94,95,2,480
VL-1163,2024-09,15,23,98,465,121,95,110,5,456
VL-1163,2024-10,11,18,79,329,96,76,161,3,426
VL-1163,2024-11,16,27,91,448,113,157,94,0,517
VL-1163,2024-12,8,13,42,204,64,72,54,2,427
VL-1163,2025-01,14,22,67,425,88,134,139,2,447
VL-1163,2025-02,11,18,68,234,82,105,116,0,340
VL-1163,2025-03,6,11,44,154,70,54,77,0,582
VL-1163,2025-04,15,21,69,335,100,137,115,5,488
VL-1163,2025-05,12,22,94,365,172,130,179,3,524
VL-1163,2025-06,14,24,71,278,139,126,193,1,508
VL-1163,2025-07,13,16,87,274,162,116,125,0,505
VL-1163,2025-08,14,16,93,338,163,85,94,5,429
VL-1163,2025-09,9,12,31,181,43,93,103,2,466
VL-1163,2025-10,13,16,66,266,91,117,102,6,430
VL-1163,2025-11,11,18,99,313,140,65,162,4,619
VL-1163,2025-12,14,21,93,443,144,110,203,1,422
VL-1163,2026-01,13,24,75,372,138,72,177,1,477
VL-1163,2026-02,15,26,101,353,144,188,129,5,585
VL-1163,2026-03,6,8,31,129,59,63,85,1,1319
VL-1163,2026-04,16,31,47,283,86,195,138,0,503
VL-1163,2026-05,10,19,37,240,54,83,97,3,438
VL-1163,2026-06,11,15,97,331,175,122,91,1,435
VL-1163,2026-07,6,11,58,181,80,46,73,0,446
VL-1163,2026-08,10,14,53,235,83,86,121,2,480
VL-1224,2024-03,15,20,36,344,55,90,240,4,516
VL-1224,2024-04,17,29,47,281,85,116,161,4,526
VL-1224,2024-05,8,15,24,149,38,66,148,0,454
VL-1224,2024-06,21,40,35,322,53,120,264,7,478
VL-1224,2024-07,18,28,28,350,37,67,319,4,423
VL-1224,2024-08,21,29,28,301,41,106,299,7,486
VL-1224,2024-09,9,12,14,115,17,61,145,0,471
VL-1224,2024-10,20,36,46,320,79,117,213,2,495
VL-1224,2024-11,14,18,19,243,35,105,141,4,441
VL-1224,2024-12,15,19,24,226,33,96,231,3,489
VL-1224,2025-01,10,13,22,216,32,55,156,1,485
VL-1224,2025-02,18,27,50,321,74,148,353,0,471
VL-1224,2025-03,15,26,54,325,77,85,192,1,431
VL-1224,2025-04,22,41,70,481,134,183,429,0,526
VL-1224,2025-05,19,28,22,304,41,95,311,2,482
VL-1224,2025-06,17,21,37,351,48,104,243,5,461
VL-1224,2025-07,13,20,29,180,43,62,244,4,470
VL-1224,2025-08,12,18,35,217,49,88,165,2,473
VL-1224,2025-09,12,22,24,186,32,86,227,3,465
VL-1224,2025-10,21,37,62,446,84,113,379,2,444
VL-1224,2025-11,14,22,26,223,42,61,235,4,600
VL-1224,2025-12,17,33,39,316,58,116,206,4,449
VL-1224,2026-01,21,39,40,363,59,140,382,2,466
VL-1224,2026-02,18,21,26,257,34,100,371,6,450
VL-1224,2026-03,11,13,29,189,54,75,227,4,1386
VL-1224,2026-04,15,27,34,227,53,72,152,3,489
VL-1224,2026-05,15,22,38,251,64,110,119,2,487
VL-1224,2026-06,16,19,41,370,50,113,167,3,469
VL-1224,2026-07,17,30,29,289,57,132,173,4,490
VL-1224,2026-08,7,12,12,98,21,45,146,2,419
VL-1009,2024-03,5,6,8,68,14,21,42,1,493
VL-1009,2024-04,4,7,7,47,13,14,34,0,556
VL-1009,2024-05,4,6,8,39,10,20,22,0,504
VL-1009,2024-06,6,10,8,63,13,27,49,3,560
VL-1009,2024-07,5,8,14,76,19,26,16,3,496
VL-1009,2024-08,6,9,6,62,11,21,47,3,535
VL-1009,2024-09,6,9,11,85,15,28,42,0,463
VL-1009,2024-10,5,6,12,61,17,21,16,1,407
VL-1009,2024-11,7,12,9,69,16,27,56,1,489
VL-1009,2024-12,4,6,4,35,7,19,14,2,426
VL-1009,2025-01,5,8,8,47,13,25,26,1,601
VL-1009,2025-02,7,13,15,93,21,28,59,5,491
VL-1009,2025-03,5,7,9,48,12,27,25,0,475
VL-1009,2025-04,6,11,12,84,18,32,34,0,449
VL-1009,2025-05,4,6,3,40,5,12,19,2,477
VL-1009,2025-06,8,14,12,118,18,41,68,5,482
VL-1009,2025-07,5,6,5,51,7,17,20,3,495
VL-1009,2025-08,4,7,3,33,4,19,18,0,452
VL-1009,2025-09,5,7,5,46,7,25,29,0,510
VL-1009,2025-10,5,6,8,59,14,26,29,0,440
VL-1009,2025-11,4,7,7,61,9,21,24,0,631
VL-1009,2025-12,3,3,3,37,4,16,12,0,477
VL-1009,2026-01,5,8,10,76,17,31,19,3,546
